train loss,validation loss
3.0289377108256024,2.743003441619873
2.996253008143107,2.7270643447875975
3.0572730206277634,3.1240415542602538
3.0543126461029053,3.169150070953369
3.0807195152282714,3.3599410720825196
3.079151538848877,2.661662038421631
3.079662010637919,2.4365234424591065
3.112978741730584,2.830481934738159
3.07106830467648,3.2743729461669924
3.153395093960232,3.442064249420166
3.168705643632677,3.2635947631835935
3.1642668531629776,3.101177073287964
3.202770454014672,3.0664210807800294
3.2102657232496474,3.351317534637451
3.1485714487287733,3.7034864700317383
3.2205850689993962,3.241924077606201
3.2214376118977865,3.467608586883545
3.239529871114095,3.0107060539245607
3.2578199428558348,2.2138038269519806
3.2818646331363253,3.294494686126709
3.2410675482432048,3.618786700439453
3.2517707452985976,3.517664130401611
3.3021780486212835,3.604094260406494
3.3374221805996367,3.234538151550293
3.314319988038805,3.415006490325928
3.3764505873362225,3.4585167144775393
3.3815879152297974,3.2203290985107422
3.3432296449449326,3.7827919006347654
3.37140216217041,3.313233704376221
3.3828856329600017,3.0625353103637694
3.3605476776970757,3.819032063293457
3.400869737646315,3.5034424034118654
3.414520188522339,3.2187038139343263
3.429580335892571,3.6560790603637696
3.453390180036757,2.56493279838562
3.4416842459784616,3.485302453613281
3.523207290479872,3.421565979003906
3.46515840326945,3.772926821136475
3.4527089241663615,3.5754298202514647
3.4908168993420072,3.383501959991455
3.4717070509168835,3.6686305503845213
3.480033159213596,3.1307738204956053
3.464210186894735,3.5861663215637205
3.5184747989230685,3.7357902084350587
3.506257523833381,1.888970140838623
3.563982735570272,3.7461127883911134
3.51106166267395,3.30692671585083
3.528520893690321,3.3386308624267578
3.5780711496565076,3.8866702026367186
3.554959191004435,3.6443594024658204
3.5402057557000055,3.0559586822509766
3.58015898276435,3.0083187099456787
3.605695834435357,3.649198163604736
3.6070186257256402,3.397685484313965
3.5565213223351373,4.024791427612305
3.6592935857560898,3.494622417449951
3.6180428965250653,3.6887927558898927
3.5825749006059433,2.354869087982178
3.613238872443305,3.9083171157836913
3.6338274422539607,3.5557159812927246
3.6298489554511177,3.5591304710388183
3.6104392016092937,3.3706139175415037
3.644044428846571,2.8483508598327636
3.6889042933146157,3.3957539611816405
3.6701048456192016,3.4927588264465332
3.6547050600687663,3.0660584083557127
3.66802521443367,3.3724806945800783
3.7504200271818373,3.8170577377319335
3.730047264565362,3.4594068283081056
3.7128935381995305,3.4252317764282227
3.720358897781372,3.9163192306518555
3.7468161684354144,3.8138468063354494
3.777042110527886,4.174063777923584
3.741706608835856,3.654420473480225
3.772447996436225,4.129139895629883
3.7546264628092447,3.897331029510498
3.7369281302981907,3.447322373199463
3.7932368882497154,3.6466795761108397
3.780046800549825,2.0359317442417146
3.7834304738150704,3.7797065742492677
3.7923397486368815,2.7983881088256837
3.8367172429402667,3.5464248847961426
3.895383420732286,3.5869117950439455
3.8577665929158527,3.438599616241455
3.8129495268927682,4.179533913421631
3.817215701124403,3.8218842651367186
3.8175695944044326,4.145403604125977
3.8780807370079886,3.940474523162842
3.8656263651529947,4.209826895141601
3.91519927037557,3.3217765045166017
3.870396104388767,4.17732331237793
3.8976682427724203,4.281128839111328
3.8527919553120933,3.5833390693664553
3.943004291958279,3.8902686103820803
3.9057909026675754,3.9500100425720213
3.94082860683865,4.2618833984375
3.8839742719862196,3.0805413452148436
3.8855530980851913,3.860913119506836
3.890265231874254,4.25824836730957
3.9419124362521702,4.019582864379883
3.9071512639787462,4.181525965881348
3.9079054778205022,3.720335085296631
3.8994938909212746,3.9212115631103517
3.9240199704064262,3.4919517784118654
3.933654700830248,3.8616312225341796
3.99282832836575,4.000520830535889
4.006909838189019,3.7990486328125
4.017029154851701,3.8574272689819336
3.946215820227729,4.11256503982544
3.978769935565525,3.5565546646118165
3.9489381974856057,3.379657094573975
4.035555828857422,4.109765121459961
4.02067119140625,3.7961098236083983
3.98271905670166,4.214464010620117
3.9706929482777915,4.459383503723145
4.031546581310696,4.223793438720703
3.972326862674289,4.166628708648681
4.021748572794596,3.820712047576904
4.039923261049059,4.0170605247497555
4.025528409322103,4.2457361450195314
4.0364746522903445,4.035490986633301
4.020303415256077,4.124926020812988
4.054131711366441,4.240833294677734
4.087281550555759,4.006871929168701
4.087413661617703,3.457823384094238
4.114501200697157,3.9028171478271485
4.059313020716774,4.133410430908203
4.080265623961554,3.5246592796325684
4.1421365028381345,4.26921962890625
4.083178718058268,4.022297005462646
4.103337910207113,3.9411911361694334
4.077972209464179,4.093317268371582
4.093943188476563,3.6011472007751464
4.116425636461046,3.7715884941101074
4.155494748221503,4.427320486450196
4.167088957850138,4.434725473022461
4.1151178765826755,4.02329457244873
4.141774220530192,3.9729480209350587
4.186160381571452,3.719048495483398
4.151869644165039,4.127686204528809
4.131201270718044,4.3845388732910155
4.160376879798042,3.479757514190674
4.174323781034682,3.0327865882873537
4.1700530137803815,4.38717470703125
4.1944516639709475,4.3232761596679685
4.1664453222910565,3.9581296897888185
4.1787704410129125,4.274366918945312
4.169218726009793,4.562665563964844
4.185139520751106,4.019880737304687
4.229492955229017,4.411178991699218
4.1997712661743165,4.271097012329101
4.204277459038629,4.3887259368896485
4.150816141340468,4.324128237915039
4.223384749348958,4.310736856079101
4.225285490078396,4.597729142761231
4.196217886352539,3.304273547363281
4.240904707590739,4.024386688232422
4.217003938145107,4.633026633453369
4.267693496449788,4.0007346824646
4.230710548146566,4.057268600463868
4.204993841722277,4.503891763305664
4.23263600692749,3.7844180000305174
4.26632166765001,3.0780080379486083
4.272547183990478,4.581738514709473
4.29070190633138,3.8757880447387696
4.3073343351576066,4.056006262207031
4.223986474863688,4.540214656066895
4.330231848398844,4.568109359741211
4.291622308519152,4.250849264526368
4.289155398898655,4.087964560699463
4.276040739101834,2.1505032264709474
4.307152417924669,4.267381950378418
4.237583422003852,4.367584359741211
4.356889549594455,4.32140391998291
4.27342208480835,4.388247663879395
4.344377154329088,4.757361589050293
4.311399802992079,4.525750852966309
4.339962535858154,3.493651921081543
4.316396493954128,4.523747492980957
4.346209814792209,4.14775111541748
4.340343322330051,4.306683976745606
4.3311849539862735,4.608281962585449
4.291411828104655,4.000961696624755
4.292914463106791,4.054998555755615
4.390157963816325,4.232388554382324
4.366192208523221,4.145210425567627
4.365251985931397,3.8638243629455564
4.372623678927951,4.540965496826172
4.377640846421984,4.577716290283203
4.369670546722412,3.760151902770996
4.315582410261366,3.607938796234131
4.365580461162991,4.299548435974121
4.356543261888292,4.527789343261719
4.352134471469455,3.611482196807861
4.363428345828586,3.917692375946045
4.383521134863959,3.164568054962158
4.3467130727979875,3.8017974533081054
4.388720779969957,4.120246704101563
4.36804667239719,4.390823585510254
4.437638095177545,4.584904180908203
4.3635095190472075,4.588060272216797
4.382996529134115,4.550128709411621
4.409023851860894,4.662890679931641
4.399554504224989,3.8756909660339356
4.400511147223579,4.637786503601074
4.449049931716919,4.005896159362793
4.41179172024197,4.234615742492676
4.455724686601427,4.351127124786377
4.396198752339681,4.332692366027832
4.4503650750054256,4.053314714050293
4.459770124647353,4.816330499267578
4.410932116275363,4.756368350219726
4.431936554887559,4.152840424346924
4.425574286227756,4.411943101501465
4.499531223932902,4.443026788330078
4.4337014784071185,3.8989397674560546
4.479044837612576,4.457586251831055
4.443013589986165,4.526496789550781
4.4363717987060545,4.1180994483947755
4.480396123626497,4.870287747192383
4.486530952453613,3.2622932571411134
4.476507198291355,4.900805590820313
4.460816520945231,4.275952102661133
4.494896787516276,4.195675093078613
4.481039414215088,3.931071553039551
4.516324794091119,3.9794110305786132
4.513287305959066,4.8343470092773435
4.452293775982327,4.512868399047852
4.474117162577311,4.477433317565918
4.516397443305122,4.5237058135986326
4.5208835944281685,4.703952201843261
4.501753726196289,4.4760265510559085
4.531920908694797,4.866387658691406
4.4808008175320095,4.773046925354004
4.49833292795817,3.599080421447754
4.539899681176079,4.771616084289551
4.556053014797635,4.689169177246094
4.53098723848131,4.874721214294434
4.561863992733426,4.341376715087891
4.508428642103407,4.680975552368164
4.581646018134223,4.624971006774902
4.522207959832086,4.9817815658569335
4.557972517119514,4.625743826293945
4.514168931282891,4.530412861633301
4.508331004757351,4.910308224487305
4.548514158651564,4.122015525817871
4.593419363488091,4.212435076904297
4.5501774921417235,4.9403731094360355
4.496953396352132,4.292714305114746
4.593834135267469,4.778503648376465
4.59779482498169,4.418067886352539
4.596880699327257,4.412821168518066
4.591134698316786,4.676479795837403
4.557519795566135,4.695195736694336
4.61496955464681,4.8302641845703125
4.597003417714437,4.397763655853272
4.573602866321139,4.661826812744141
4.5667753351423475,4.171377659606933
4.597540909830729,3.8630432525634766
4.578602102533976,4.878636920166016
4.596070271470811,4.995810069274903
4.619894317457411,4.4516833282470705
4.595731078253852,4.835147521972656
4.607336340671115,4.418569612121582
4.599996056281196,4.093057007598877
4.588794904369778,4.534416209411621
4.5809084786309135,4.97798225402832
4.61834046113756,4.710700720214843
4.631173829905192,4.771165794372559
4.603529403940836,4.459780374145508
4.640983147006565,4.207220314025879
4.67557848654853,4.94465786895752
4.628964110989041,4.777138653564453
4.645246795484755,5.302736488342285
4.632384461212158,4.927890000915528
4.685122461848789,4.33431932220459
4.654997187381321,4.86776918182373
4.676696727837457,3.936155410003662
4.6393220175001355,4.414488189697265
4.616347824308607,5.013515876770019
4.705662314520942,4.589446871948242
4.689497154405382,3.8224379974365235
4.606608928765191,4.1245686630249025
4.663127330695258,4.330030741882324
4.647797214508056,4.600901564788819
4.638359791988797,5.182953074645996
4.677650517018636,4.782847911071777
4.6728093106587725,4.832505291748046
4.620820120387608,4.9746631866455076
4.705172671254476,4.960645388793945
4.724978134070502,4.643687846374512
4.708094405280219,4.377159886169434
4.693414939117432,4.798220265197754
4.70576244345771,4.756270080566407
4.669234871673584,3.961329481506348
4.653318666500516,4.413867430114746
4.687628272416856,4.961356353759766
4.755683834923638,3.831325646209717
4.71307163128323,4.700101664733887
4.712238745286729,4.334706463623047
4.673918168809679,5.244951107788086
4.758471209886339,4.129092910003662
4.733931502109104,4.445190476989746
4.702436919826932,4.149461883544922
4.77129253777398,4.3077521270751955
4.7459086480882435,4.408119741821289
4.763282097880046,3.9559520820617675
4.727838854047987,4.6253488204956055
4.736689083692762,4.798491004943847
4.733631027052137,4.903204006958008
4.766788132815891,4.406598805236817
4.765576955244276,4.820597609710694
4.697109538777669,4.741038687133789
4.703330801561144,4.660859823608399
4.762698983425564,4.9053630554199215
4.754864019817776,4.31507349243164
4.7385068600972495,4.65488800201416
4.73710839076572,4.368105215454102
4.7006446850246855,4.670390357971192
4.777087093946669,4.375165686035157
4.766635844167074,4.6479946212768555
4.791707989332411,5.0113696838378905
4.720744223192003,4.285139344787598
4.7558198437160915,4.775839448547363
4.789436164855957,4.64005701751709
4.761669655270047,3.9867465995788574
4.742327585771349,5.04407992401123
4.789154128943549,4.890945724487304
4.751170765686036,4.7011145538330075
4.81562212363349,4.292572634124756
4.779379644224379,5.15810037689209
4.744958383772108,5.1955647491455075
4.8053547139061825,4.6727242874145505
4.816905656094021,4.439278771972656
4.803986573621962,4.818177239990234
4.757282185533311,5.241495317077637
4.770110664155748,4.543856716918945
4.790714791954888,4.9887449890136715
4.760678891499837,4.849914266967773
4.8774436942206485,4.131026832580567
4.783856546274821,4.64706876373291
4.850623246086968,5.0686269439697265
4.801356446244982,4.533980651855469
4.841792748175727,4.590961943054199
4.848252672915988,5.1491321823120115
4.808861149470012,4.484933467102051
4.845107352701823,5.128283219909668
4.810585672420926,4.858656178283692
4.88772402504815,5.0551969375610355
4.815575055779351,4.451564985656738
4.820112629869249,4.616908323669434
4.8290677534315325,4.73970969543457
4.800475460561117,5.091727059936524
4.858458590359158,4.778205642700195
4.831011602952745,4.438930171203613
4.811797013643053,4.427281748962402
4.882204877895779,4.8665105270385745
4.788626950412326,4.245501640319824
4.825847282070583,3.9682612228393555
4.829367621782091,5.234738555908203
4.869394018469916,4.926709461975098
4.868485593626234,4.949831521606446
4.860660241868761,4.967427897644043
4.876529758199056,4.813211856079102
4.873808526357015,5.033947207641601
4.837882089572482,5.074907798767089
4.83327328982883,4.22615956954956
4.891503421105279,5.172591250610352
4.835464172532824,5.050547640991211
4.8646665379842124,5.21329185180664
4.880133292049832,5.392310250854492
4.872679905022515,4.72360184173584
4.866387627410889,4.913885035705566
4.894724435509576,4.692082768249512
4.89299922442966,4.623207070922851
4.8638926317003035,5.107483140563965
4.912414671749539,4.84141856842041
4.8895552738613555,5.139315365600586
4.900370693206787,4.913047537231446
4.900549779849582,3.6320074550628663
4.882729012383355,4.512836715698242
4.892272603564792,5.351378225708008
4.8513712329228715,4.744034971618652
4.895658458540175,4.707696514892578
4.92042199690077,5.104242668151856
4.893034016715156,4.411956240844726
4.885487047068278,4.150786958312988
4.895418947177463,4.634972785949707
4.866335315789117,4.825156362915039
4.863159699757894,5.040513671875
4.947515749528673,4.803437489318847
4.888145445760091,4.32821559753418
4.970390589057074,4.957828053283691
4.907472855461968,4.769029331970215
4.909483478969998,4.654754032897949
4.901588523822361,4.7605085388183594
4.896846334160699,5.062423355102539
4.898278188578288,5.195107717895508
4.880897193739149,4.737294480895996
4.907324105697208,4.650382322692871
4.9686780210706925,4.535446853637695
4.953529252285428,5.190810638427735
4.953519608391656,5.316975173950195
4.915915242343479,5.146676159667969
4.87683596979777,4.519065432739258
4.911858427937825,4.87680846862793
4.98765112991333,4.91479206237793
4.936196386125353,5.584987544250488
4.901233807118734,4.326225402832031
4.930758229573568,5.192228199768066
4.904004716237386,4.595479202270508
4.9456657122294105,4.848090353393554
4.9509505608452695,4.815372776794433
4.908704265509711,4.774155126953125
4.983595253753662,4.718954873657227
4.953919892840915,4.822334143066406
4.9369702194213865,4.994591262817383
4.970874413977729,4.9157028427124025
4.985435441335042,4.9456966796875
5.003025408426921,4.70376157836914
4.9737237514919705,4.120005527496338
4.94051776131524,3.8875864082336427
4.983399226548936,4.793040127563477
4.965254024145338,4.883225633239746
4.9787360824584965,5.24232403717041
4.989261202918159,5.438536674499511
5.029806549665663,5.1709823944091795
5.032851274617513,4.915024835205078
4.98339529308743,4.5221946273803715
4.961567395867242,4.886865155029297
5.0054583129882815,4.997409872436523
5.011505163998074,4.8254310958862305
4.999939873250326,5.257467733764648
4.991651419915093,4.810028248596192
5.059981791093614,5.2427112670898435
5.007184069315592,5.215332514953613
4.98893340649075,5.3837245819091795
4.92885307574802,4.634967599487305
5.01830767449273,4.9519617523193356
4.93411021838718,5.329686027526855
4.990370113033719,5.436564613342285
5.01275377468533,4.500778721618652
4.969341625595093,5.3093575103759765
5.035578526984321,3.688461434173584
5.032909813351101,5.295259742736817
5.035694286431206,5.287338349914551
5.082641670650906,4.650385122680664
5.03792705078125,4.796257695007324
5.023864207797581,4.887561849975586
5.082182909817166,5.197403434753418
4.999536339569092,5.39281273803711
5.04495610716078,4.8015988952636715
5.038424435933431,4.751163798522949
5.0023460744222,5.190615937805176
5.0103984434339734,5.049382638549805
5.040799768914117,4.353087265014649
5.005563573625353,4.598289993286133
5.03885080549452,5.008844041442871
5.030902081722683,4.437112062072754
5.061376155683729,4.733454457092285
5.080289350043403,5.243477122497558
5.013758644019233,4.6229005050659175
5.072142019059923,5.0157849380493165
5.039513029140896,4.040511428833008
5.014898412746853,4.794209298706055
5.067238691372341,5.171761828613281
5.084124758063422,5.302131986999512
5.0206303272247315,4.6464486465454105
5.084414706251357,5.311355058288574
4.970388730239868,5.306718882751465
5.0251264549255374,5.257607417297363
5.084835940551758,5.279383236694336
5.118749388122558,4.782753541564942
5.083317763095432,5.1309418106079105
5.048081131490072,4.929315432739258
5.012667272525364,5.151472784423828
5.058035677846273,4.7825050537109375
5.114652422332764,4.884118565368652
5.067021611192492,5.074429656982422
5.091576079559326,5.271204167175293
5.014620684899224,5.0519688568115235
5.068404915788439,5.521213360595703
5.068471021779378,5.023798611450196
5.106444868130154,4.746054309082031
5.088231404452854,4.699123626708984
5.104715856679281,4.77454087524414
5.0998892033047145,5.0442849548339845
5.106649660491944,5.39248229675293
5.1028804170396596,5.192520977783203
5.0852317667643225,5.42631808013916
5.099889235093858,4.785242190551758
5.068842731899685,4.534063008117676
5.097332149590386,5.323116439819336
5.1118775885687935,5.068861889648438
5.083061547512479,5.386177861022949
5.081496682824029,5.1148244033813475
5.06526399951511,3.983564722442627
5.09775732744005,2.748012342071533
5.143823888990614,4.909996115112305
5.116479033491347,5.093116993713379
5.112634022861057,5.439776898193359
5.096959216139052,5.235921177673339
5.083200260543824,4.800092105102539
5.078387792290582,5.461635475158691
5.164724873860677,4.712974360656738
5.140725962999132,4.435405680847168
5.139295305887858,4.899924934387207
5.056726216464573,5.343280555725098
